edad,altura_cm,peso_kg,sexo_hombre,sexo_mujer,nivel_actividad_intenso,nivel_actividad_ligero,nivel_actividad_moderado,nivel_actividad_muy_intenso,nivel_actividad_sedentario,objetivo_bajar,objetivo_mantener,objetivo_subir
1.0382787046352975,-0.4676084851301798,1.2586035470245087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.23996006745275852,0.6510975901658799,-0.29789163457158846,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9657042830732484,-0.1708089141332675,0.06834252580396377,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5583585697297804,0.4684517003216247,0.6984807135089585,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2680608834815844,-0.15558842331291162,-0.7287553526604735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.646974893160515,-0.9013924735102862,0.43996248265562754,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.05033761879543743,-0.24691136823504028,0.20298743770674038,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3285763908834933,-1.624365787477128,-0.5671814583771416,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8205554399491504,-1.2210227807377312,1.5171217778778403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3125344890148075,1.168594278057936,-1.1219184954165815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.23996006745275852,0.44562096409109414,0.27300279189618404,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7035074128538783,-0.32301382233681314,-1.0788321236076928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4132097266056824,-1.4645506338634056,-1.741285090169354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.7035074128538783,-0.2773523498757477,-0.24941946628658931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.022236802766611552,-0.3154035769266341,1.2155171752156204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.3125344890148075,-1.6395862782974817,-1.5904827888382438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2841027853502702,0.6054361177048166,-1.7089703113126875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.48578414816773136,1.7089217021805225,0.5853789875106257,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2841027853502702,-0.20886014118415389,-1.0842179200838038,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3285763908834933,1.0772713331358073,1.301689918833398,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5583585697297804,0.46084145491144785,-0.7125979632321405,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.646974893160515,-1.5406530879651783,-1.251177610843247,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.48578414816773136,0.14121114768400284,0.04141354342340845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6309329912918293,-1.6548067691178376,-1.1326900883688034,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3566772069123192,0.21731360178577566,0.36994712846618305,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3566772069123192,0.49128243655215736,-0.4540797323788096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2841027853502702,-1.3580071981209232,0.3160891637050724,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.646974893160515,-0.5589314300523085,-1.5204674346488003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0382787046352975,-0.08709621462131564,-0.4917803077115872,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6028321752630035,0.6891488172167664,-0.9280298222765831,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7035074128538783,-0.41433676725893964,0.6284653593195147,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9212306775400253,-0.5741519208726621,-1.3211929650326906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5462996555696402,-0.6654748657947909,-0.03937340371825751,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1108531261973464,0.44562096409109414,-0.7179837597082513,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2680608834815844,-1.3199559710700366,-0.7179837597082513,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.574400471598466,-0.43716750348947236,-0.7179837597082513,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7479810183871014,-1.3427867073005673,1.7163962474939491,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.19548646191953542,-1.1525305720461352,0.8654404042684012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4737252340075913,0.8870151978813752,1.6356093003522831,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1834275477593954,-1.4645506338634056,1.1347302280739544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3851089105768565,-0.20124989577397487,0.9246841655056233,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1108531261973464,-0.4219470126691165,-0.744912742088807,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.2560019693214444,0.36190826457914227,-0.050144996670479794,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.05033761879543743,0.30102630129772534,-0.39483597114158747,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.574400471598466,-1.4797711246837593,0.3484039425617393,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.05033761879543743,-1.6319760328873048,1.6463808933045054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3566772069123192,1.5567167939769768,-1.4881526557921336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23996006745275852,1.6480397388991035,1.732553636922283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.48578414816773136,0.5217234181928669,1.2801467329289533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.646974893160515,-1.5710940696058857,-1.2027054425582475,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1834275477593954,-0.2773523498757477,0.20298743770674038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6028321752630035,-0.12514744167220204,1.3986342554033968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.574400471598466,-1.616755542066951,-1.003430972942138,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6914484986937381,-1.1144793449952488,1.5332791673061734,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.48578414816773136,1.2142557505189993,1.570979742638951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.4737252340075913,1.5871577756176865,-0.2925058380954777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4576833321389055,-0.3458445585673437,-1.676655532456021,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7479810183871014,1.15337378723758,0.994699519695067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0382787046352975,1.419732376593785,1.570979742638951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.09481122432866054,0.11077016604329327,1.2424461575961756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09481122432866054,-0.32301382233681314,-0.22787628038214477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4737252340075913,0.14121114768400284,-1.0465173447510268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4737252340075913,0.7956922529592487,1.2155171752156204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2115283637882213,1.351240167902189,-0.26557685571492234,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.3285763908834933,-1.2742944986089735,0.08988571170840834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.6309329912918293,0.14121114768400284,-1.7143561077887985,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1389539422261723,1.1914250142884666,-0.8687860610393613,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6188740771316892,-0.650254374974435,1.3232331047378416,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.4011508124455423,-1.228633026147908,-0.6802831843754744,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4132097266056824,-1.1068690995850718,-0.7018263702799182,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4737252340075913,-0.18602940495362116,0.08988571170840834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7035074128538783,1.4045118857734313,1.043171687980066,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.022236802766611552,-1.0916486087647181,1.075486466836733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6309329912918293,-1.3427867073005673,-1.1003753095121374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09481122432866054,-1.2058022899173775,-0.594110440757697,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.3285763908834933,0.3314672829384349,1.1778165998828427,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5302577537009545,0.8641844616508446,0.7254096958895138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.19548646191953542,0.0042267303008108855,-1.148847477797137,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1834275477593954,-0.30779333151645727,-0.5187092900921425,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3851089105768565,-0.7415773198965636,0.16528686237396278,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6309329912918293,-0.3001830861062804,1.447106423688396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7035074128538783,1.412122131183608,-0.12554614733603423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1834275477593954,0.8641844616508446,0.6015363769389594,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.05033761879543743,1.6480397388991035,-0.8903292469438056,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5462996555696402,1.10010206936634,1.5225075743539511,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4011508124455423,1.358850413312368,-1.4666094698876895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6309329912918293,-1.502601860914292,-0.416379157046032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.48578414816773136,1.2675274683902393,1.1131870421695105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9657042830732484,-1.7004682415789008,-0.7879991138976954,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.2680608834815844,0.1640418839145334,-0.9657303976093607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3851089105768565,1.4501733582344944,-0.5402524759965863,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3406353050436334,-1.3351764618903903,0.7738818641745129,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3851089105768565,1.3360196770818353,0.1922158447545181,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8931298615111994,-0.2240806320045076,0.6715517311284032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.48578414816773136,-0.018604005929721827,0.7146381029372915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3285763908834933,0.11838041145347013,0.34301814608562775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2560019693214444,1.4425631128243177,-1.2296344249388027,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9657042830732484,0.057498448172051,-0.04475920019436827,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4132097266056824,-0.04143474216025238,-1.3965941156982458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3406353050436334,-1.5710940696058857,1.6840814686372831,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4576833321389055,-1.373227688941277,0.8008108465550682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.3566772069123192,0.3086365467079022,0.14374367646951897,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4737252340075913,0.4075697370402077,0.40764770379896065,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3851089105768565,0.03466771194152045,1.3770910694989522,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6028321752630035,-1.3275662164802136,0.41841929675118295,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3851089105768565,-1.0688178725341855,1.043171687980066,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2560019693214444,-0.8481207556390439,0.3268607566572947,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16738564589070953,0.36190826457914227,1.5925229285433948,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9657042830732484,-0.14797817790273476,-1.5527822135054667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4576833321389055,1.10010206936634,0.6338511557956256,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9657042830732484,-0.13275768708238106,-0.13093194381214576,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.23996006745275852,0.8641844616508446,1.1024154492172882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6754065968250524,-0.8100695285881575,0.25684540246785104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7479810183871014,-0.6198133933337254,-1.6120259747426884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
